#
# Lifetime for epoch 0019 made Thu Mar 22 08:27:57 2007
#
# dwab dwdelta = 0
# dwab dw_mult = 1.0000000599000001
# DWAB dw_mult = 1.0000000599000000
#
#766659018.681068        0.0 0019 964a 34e4 c68d   0.00000050 1.0000008568 3.6836e-13 # TimeSync XDSP    
#766664794.079576        0.0 0019 964b 8d22 704d   0.00000050 1.0000008568 3.6836e-13 # TimeSync XDSP    
#766670567.719621        0.0 0019 964c e545 450d   0.00000050 1.0000008568 3.6836e-13 # TimeSync XDSP    
#766676346.304495        0.0 0019 964e 3db3 8d8d   0.00000050 1.0000008568 3.6836e-13 # TimeSync XDSP    
#766682120.983387        0.0 0019 964f 95e6 3c4d   0.00000051 1.0000008568 3.6836e-13 # TimeSync XDSP    
#766687895.150919        0.0 0019 9650 ee11 1d8d   0.00000051 1.0000008568 3.6836e-13 # TimeSync XDSP    
#766693667.990964        0.0 0019 9652 4627 bd4d   0.00000051 1.0000008568 3.6836e-13 # TimeSync XDSP    
#766699443.456288        0.0 0019 9653 9e66 6c0d   0.00000051 1.0000008568 3.6836e-13 # TimeSync XDSP    
#766705227.060677        0.0 0019 9654 f721 4c0d   0.00000051 1.0000008568 3.6836e-13 # TimeSync XDSP    
#766710996.119286        0.0 0019 9656 4efe 388d   0.00000052 1.0000008568 3.6836e-13 # TimeSync XDSP    
#766716771.060130        0.0 0019 9657 a734 e68d   0.00000052 1.0000008568 3.6836e-13 # TimeSync XDSP    
#766722544.100432        0.0 0019 9658 ff4e 948d   0.00000052 1.0000008568 3.6836e-13 # TimeSync XDSP    
#766728321.659130        0.0 0019 965a 57ad 348d   0.00000052 1.0000008568 3.6836e-13 # TimeSync XDSP    
#766734097.152357        0.0 0019 965b afec 504d   0.00000053 1.0000008568 3.6836e-13 # TimeSync XDSP    
#766739872.395281        0.0 0019 965d 0827 9a4d   0.00000053 1.0000008568 3.6836e-13 # TimeSync XDSP    
#766745668.108267        0.0 0019 965e 619b 3d8d   0.00000053 1.0000008568 3.6836e-13 # TimeSync XDSP    
#766751420.153835        0.0 0019 965f b874 90cd   0.00000053 1.0000008568 3.6836e-13 # TimeSync XDSP    
#766757198.466004        0.0 0019 9661 10de b00d   0.00000053 1.0000008568 3.6836e-13 # TimeSync XDSP    
#766762974.271231        0.0 0019 9662 6922 8e8d   0.00000054 1.0000008568 3.6836e-13 # TimeSync XDSP    
#766768746.404078        0.0 0019 9663 c12e 63cd   0.00000054 1.0000008568 3.6836e-13 # TimeSync XDSP    
#766774525.823702        0.0 0019 9665 19a9 690d   0.00000054 1.0000008568 3.6836e-13 # TimeSync XDSP    
#766780299.152516        0.0 0019 9666 71c7 7e0d   0.00000054 1.0000008568 3.6836e-13 # TimeSync XDSP    
#766786075.047215        0.0 0019 9667 ca0c ba0d   0.00000054 1.0000008568 3.6836e-13 # TimeSync XDSP    
#766791850.497434        0.0 0019 9669 224b 2dcd   0.00000055 1.0000008568 3.6836e-13 # TimeSync XDSP    
#766797627.105349        0.0 0019 966a 7a9b 4bcd   0.00000055 1.0000008568 3.6836e-13 # TimeSync XDSP    
#766803400.465778        0.0 0019 966b d2b9 dc4d   0.00000055 1.0000008568 3.6836e-13 # TimeSync XDSP    
#766809174.617119        0.0 0019 966d 2ae4 7e4d   0.00000055 1.0000008568 3.6836e-13 # TimeSync XDSP    
#766814949.517515        0.0 0019 966e 831a 8e4d   0.00000056 1.0000008568 3.6836e-13 # TimeSync XDSP    
#766820735.904109        0.0 0019 966f dbff e24d   0.00000056 1.0000008568 3.6836e-13 # TimeSync XDSP    
#766826501.481057        0.0 0019 9671 33a7 ae8d   0.00000056 1.0000008568 3.6836e-13 # TimeSync XDSP    
#766832277.937164        0.0 0019 9672 8bf5 7b8d   0.00000056 1.0000008568 3.6836e-13 # TimeSync XDSP    
#766838052.227000        0.0 0019 9673 e422 3a8d   0.00000056 1.0000008568 3.6836e-13 # TimeSync XDSP    
#766843826.420581        0.0 0019 9675 3c4d 818d   0.00000057 1.0000008568 3.6836e-13 # TimeSync XDSP    
#766849604.578510        0.0 0019 9676 94b5 464d   0.00000057 1.0000008568 3.6836e-13 # TimeSync XDSP    
#766855377.679804        0.0 0019 9677 eccf e28d   0.00000057 1.0000008568 3.6836e-13 # TimeSync XDSP    
#766861155.375142        0.0 0019 9679 4530 984d   0.00000057 1.0000008568 3.6836e-13 # TimeSync XDSP    
#766866927.789204        0.0 0019 967a 9d40 b80d   0.00000057 1.0000008568 3.6836e-13 # TimeSync XDSP    
#766872704.482174        0.0 0019 967b f592 224d   0.00000058 1.0000008568 3.6836e-13 # TimeSync XDSP    
#766878477.896812        0.0 0019 967d 4db1 868d   0.00000058 1.0000008568 3.6836e-13 # TimeSync XDSP    
#766890028.363779        0.0 0019 967f fe27 d0cd   0.00000058 1.0000008568 3.6836e-13 # TimeSync XDSP    
#766895813.970534        0.0 0019 9681 5701 3e8d   0.00000058 1.0000008568 3.6836e-13 # TimeSync XDSP    
#766901597.459979        0.0 0019 9682 afba 5d8d   0.00000059 1.0000008568 3.6836e-13 # TimeSync XDSP    
#766907355.873989        0.0 0019 9684 06f4 dd8d   0.00000059 1.0000008568 3.6836e-13 # TimeSync XDSP    
#766913128.111604        0.0 0019 9685 5f02 4c0d   0.00000059 1.0000008568 3.6836e-13 # TimeSync XDSP    
#766918906.183965        0.0 0019 9686 b768 c28d   0.00000059 1.0000008568 3.6836e-13 # TimeSync XDSP    
#766924680.524361        0.0 0019 9688 0f96 470d   0.00000060 1.0000008568 3.6836e-13 # TimeSync XDSP    
#766930453.294583        0.0 0019 9689 67ab d60d   0.00000060 1.0000008568 3.6836e-13 # TimeSync XDSP    
#766936233.554334        0.0 0019 968a c033 ad0d   0.00000060 1.0000008568 3.6836e-13 # TimeSync XDSP    
#766942008.238539        0.0 0019 968c 1866 708d   0.00000060 1.0000008568 3.6836e-13 # TimeSync XDSP    
#766947783.377655        0.0 0019 968d 70a0 250d   0.00000060 1.0000008568 3.6836e-13 # TimeSync XDSP    
#766953556.901668        0.0 0019 968e c8c1 348d   0.00000061 1.0000008568 3.6836e-13 # TimeSync XDSP    
#766959331.771408        0.0 0019 9690 20f6 cccd   0.00000061 1.0000008568 3.6836e-13 # TimeSync XDSP    
#766965109.324090        0.0 0019 9691 7955 554d   0.00000061 1.0000008568 3.6836e-13 # TimeSync XDSP    
#766970882.641383        0.0 0019 9692 d173 3d4d   0.00000061 1.0000008568 3.6836e-13 # TimeSync XDSP    
#766982441.274424        0.0 0019 9695 8266 224d   0.00000062 1.0000008568 3.6836e-13 # TimeSync XDSP    
#766988218.140578        0.0 0019 9696 daba 310d   0.00000062 1.0000008568 3.6836e-13 # TimeSync XDSP    
#766993983.415703        0.0 0019 9698 325d 624d   0.00000062 1.0000008568 3.6836e-13 # TimeSync XDSP    
#766999760.398337        0.0 0019 9699 8ab3 380d   0.00000062 1.0000008568 3.6836e-13 # TimeSync XDSP    
#767005534.982957        0.0 0019 969a e2e4 768d   0.00000063 1.0000008568 3.6836e-13 # TimeSync XDSP    
#767011310.414232        0.0 0019 969c 3b22 a04d   0.00000063 1.0000008568 3.6836e-13 # TimeSync XDSP    
#767017086.807044        0.0 0019 969d 936f 760d   0.00000063 1.0000008568 3.6836e-13 # TimeSync XDSP    
#767022861.484080        0.0 0019 969e eba2 1d8d   0.00000063 1.0000008568 3.6836e-13 # TimeSync XDSP    
#767028638.435802        0.0 0019 96a0 43f7 7a8d   0.00000063 1.0000008568 3.6836e-13 # TimeSync XDSP    
#767034411.054408        0.0 0019 96a1 9c0a b94d   0.00000064 1.0000008568 3.6836e-13 # TimeSync XDSP    
#767040187.499827        0.0 0019 96a2 f458 5c8d   0.00000064 1.0000008568 3.6836e-13 # TimeSync XDSP    
#767045960.841696        0.0 0019 96a4 4c76 a48d   0.00000064 1.0000008568 3.6836e-13 # TimeSync XDSP    
#767051738.003595        0.0 0019 96a5 a4cf 368d   0.00000064 1.0000008568 3.6836e-13 # TimeSync XDSP    
#767057513.923510        0.0 0019 96a6 fd14 d50d   0.00000064 1.0000008568 3.6836e-13 # TimeSync XDSP    
#767063287.951650        0.0 0019 96a8 553d 95cd   0.00000065 1.0000008568 3.6836e-13 # TimeSync XDSP    
#767069063.356494        0.0 0019 96a9 ad7b 584d   0.00000065 1.0000008568 3.6836e-13 # TimeSync XDSP    
#767074836.116156        0.0 0019 96ab 0590 be0d   0.00000065 1.0000008568 3.6836e-13 # TimeSync XDSP    
#767086387.611538        0.0 0019 96ad b616 b98d   0.00000066 1.0000008568 3.6836e-13 # TimeSync XDSP    
#767092163.932285        0.0 0019 96af 0e62 75cd   0.00000066 1.0000008568 3.6836e-13 # TimeSync XDSP    
#767097948.516577        0.0 0019 96b0 672c 498d   0.00000066 1.0000008568 3.6836e-13 # TimeSync XDSP    
#767103711.320600        0.0 0019 96b1 bea9 c60d   0.00000066 1.0000008568 3.6836e-13 # TimeSync XDSP    
#767109486.899651        0.0 0019 96b3 16ea 310d   0.00000066 1.0000008568 3.6836e-13 # TimeSync XDSP    
#767115265.927723        0.0 0019 96b4 6f5f 3ccd   0.00000067 1.0000008568 3.6836e-13 # TimeSync XDSP    
#767121041.090199        0.0 0019 96b5 c799 4c8d   0.00000067 1.0000008568 3.6836e-13 # TimeSync XDSP    
#767126821.464383        0.0 0019 96b7 2022 e28d   0.00000067 1.0000008568 3.6836e-13 # TimeSync XDSP    
#767132587.800755        0.0 0019 96b8 77d6 454d   0.00000067 1.0000008568 3.6836e-13 # TimeSync XDSP    
#767138362.884638        0.0 0019 96b9 d00f 220d   0.00000067 1.0000008568 3.6836e-13 # TimeSync XDSP    
#767144139.250313        0.0 0019 96bb 285b 8dcd   0.00000068 1.0000008568 3.6836e-13 # TimeSync XDSP    
#767149931.927526        0.0 0019 96bc 81a0 de8d   0.00000068 1.0000008568 3.6836e-13 # TimeSync XDSP    
#767155691.740318        0.0 0019 96bd d8f0 b68d   0.00000068 1.0000008568 3.6836e-13 # TimeSync XDSP    
#767161467.389707        0.0 0019 96bf 3132 344d   0.00000068 1.0000008568 3.6836e-13 # TimeSync XDSP    
#767167241.534967        0.0 0019 96c0 895c be8d   0.00000068 1.0000008568 3.6836e-13 # TimeSync XDSP    
#767178798.605065        0.0 0019 96c3 3a37 ca4d   0.00000069 1.0000008568 3.6836e-13 # TimeSync XDSP    
#767184575.431603        0.0 0019 96c4 928b 3e4d   0.00000069 1.0000008568 3.6836e-13 # TimeSync XDSP    
#767190343.980837        0.0 0019 96c5 ea60 650d   0.00000069 1.0000008568 3.6836e-13 # TimeSync XDSP    
#767196116.470099        0.0 0019 96c7 4271 aa8d   0.00000070 1.0000008568 3.6836e-13 # TimeSync XDSP    
#767201894.550716        0.0 0019 96c8 9ad8 414d   0.00000070 1.0000008568 3.6836e-13 # TimeSync XDSP    
#767207667.671081        0.0 0019 96c9 f2f3 280d   0.00000070 1.0000008568 3.6836e-13 # TimeSync XDSP    
#767213450.201487        0.0 0019 96cb 4b9d a4cd   0.00000070 1.0000008568 3.6836e-13 # TimeSync XDSP    
#767219219.669696        0.0 0019 96cc a380 d14d   0.00000070 1.0000008568 3.6836e-13 # TimeSync XDSP    
#767224990.885680        0.0 0019 96cd fb7e a90d   0.00000071 1.0000008568 3.6836e-13 # TimeSync XDSP    
#767230765.861979        0.0 0019 96cf 53b5 e18d   0.00000071 1.0000008568 3.6836e-13 # TimeSync XDSP    
#767236544.542788        0.0 0019 96d0 ac25 a0cd   0.00000071 1.0000008568 3.6836e-13 # TimeSync XDSP    
#767242317.337074        0.0 0019 96d2 043b 8dcd   0.00000071 1.0000008568 3.6836e-13 # TimeSync XDSP    
#767259642.261622        0.0 0019 96d6 0ce1 264d   0.00000072 1.0000008568 3.6836e-13 # TimeSync XDSP    
#767276968.000442        0.0 0019 96da 1593 2b8d   0.00000073 1.0000008568 3.6836e-13 # TimeSync XDSP    
#767282741.795110        0.0 0019 96db 6db8 5c4d   0.00000073 1.0000008568 3.6836e-13 # TimeSync XDSP    
#767284329.806614        0.0 0019 96db cc5f 838d   0.00000073 1.0000008568 3.6836e-13 # TimeSync OPT-XPTR
#767296670.160776        0.0 0019 96de abea 894d   0.00000073 1.0000008568 3.6836e-13 # TimeSync XDSP    
#767300367.710957        0.0 0019 96df 884e b911   0.00000073 1.0000008568 3.6836e-13 # TimeSync OPT-FEP 
#767300367.810540        0.0 0019 96df 8850 3e11   0.00000073 1.0000008568 3.6836e-13 # TimeSync OPT-BEP 
#767300367.871276        0.0 0019 96df 8851 2b51   0.00000073 1.0000008568 3.6836e-13 # TimeSync OPT-BEP 
#767306604.045385        0.0 0019 96e0 fc05 b74d   0.00000074 1.0000008568 3.6836e-13 # TimeSync XDSP    
#767306835.447107        0.0 0019 96e1 09d0 a10d   0.00000074 1.0000008568 3.6836e-13 # TimeSync OPT-XPTR
#767308866.766307        0.0 0019 96e1 82e4 2079   0.00000074 1.0000008568 3.6836e-13 # TimeSync OPT-FEP 
#767308866.976354        0.0 0019 96e1 82e7 54f9   0.00000074 1.0000008568 3.6836e-13 # TimeSync OPT-BEP 
#767308867.069538        0.0 0019 96e1 82e8 c0f9   0.00000074 1.0000008568 3.6836e-13 # TimeSync OPT-BEP 
#767311621.651070        0.0 0019 96e2 2718 5e4d   0.00000074 1.0000008568 3.6836e-13 # TimeSync XDSP    
#767317394.248172        0.0 0019 96e3 7f2b 490d   0.00000074 1.0000008568 3.6836e-13 # TimeSync XDSP    
#767323169.004953        0.0 0019 96e4 d75f 280d   0.00000074 1.0000008568 3.6836e-13 # TimeSync XDSP    
#767352045.011763        0.0 0019 96eb 9084 6e4d   0.00000075 1.0000008568 3.6836e-13 # TimeSync XDSP    
#767363595.852299        0.0 0019 96ee 4100 6bcd   0.00000076 1.0000008568 3.6836e-13 # TimeSync XDSP    
#767369370.932086        0.0 0019 96ef 9939 388d   0.00000076 1.0000008568 3.6836e-13 # TimeSync XDSP    
#767375146.295330        0.0 0019 96f0 f176 588d   0.00000076 1.0000008568 3.6836e-13 # TimeSync XDSP    
#767661767.164739        0.0 0019 9733 ad69 77cd   0.00000140 1.0000008561 1.2825e-12 # TimeSync XG-XPTR 
#767665530.878036        0.0 0019 9734 8dbf 3975   0.00000141 1.0000008561 1.2825e-12 # TimeSync GAMMADSP
#767676865.074373        0.0 0019 9737 3151 7bcd   0.00000142 1.0000008561 1.2825e-12 # TimeSync XG-XPTR 
#767682881.351014        0.0 0019 9738 97ea a88c   0.00000143 1.0000008561 1.2825e-12 # TimeSync XDSP    
#767682936.429943        0.0 0019 9738 9b33 18cc   0.00000143 1.0000008561 1.2825e-12 # TimeSync GAMMADSP
#767710105.980635        0.0 0019 973e eea1 e50c   0.00000147 1.0000008561 1.2825e-12 # TimeSync XDSP    
#767721657.952505        0.0 0019 9741 9f2f 25cc   0.00000148 1.0000008561 1.2825e-12 # TimeSync XDSP    
#767738982.289354        0.0 0019 9745 a7cb c68c   0.00000150 1.0000008561 1.2825e-12 # TimeSync XDSP    
#767744756.752506        0.0 0019 9746 fffb 2a8c   0.00000151 1.0000008561 1.2825e-12 # TimeSync XDSP    
#767750532.018794        0.0 0019 9748 5836 cfcc   0.00000152 1.0000008561 1.2825e-12 # TimeSync XDSP    
#767756305.195164        0.0 0019 9749 b052 914c   0.00000153 1.0000008561 1.2825e-12 # TimeSync XDSP    
#767762090.047108        0.0 0019 974b 0920 7a8c   0.00000153 1.0000008561 1.2825e-12 # TimeSync XDSP    
#767767856.250170        0.0 0019 974c 60d1 d48c   0.00000154 1.0000008561 1.2825e-12 # TimeSync XDSP    
#767779409.355864        0.0 0019 974f 1170 624c   0.00000156 1.0000008561 1.2825e-12 # TimeSync XDSP    
#767790962.890293        0.0 0019 9751 c215 7acc   0.00000157 1.0000008561 1.2825e-12 # TimeSync XDSP    
#767796735.765095        0.0 0019 9753 1a2c a24c   0.00000158 1.0000008561 1.2825e-12 # TimeSync XDSP    
#767808286.586502        0.0 0019 9755 caa8 550c   0.00000159 1.0000008561 1.2825e-12 # TimeSync XDSP    
#767814059.317432        0.0 0019 9757 22bd 4a8c   0.00000160 1.0000008561 1.2825e-12 # TimeSync XDSP    
#767819843.588513        0.0 0019 9758 7b82 56cc   0.00000161 1.0000008561 1.2825e-12 # TimeSync XDSP    
#767825621.239822        0.0 0019 9759 d3e2 608c   0.00000161 1.0000008561 1.2825e-12 # TimeSync XDSP    
#767831461.479303        0.0 0019 975b 2ffd 6f8c   0.00000162 1.0000008561 1.2825e-12 # TimeSync XDSP    
#767837157.355898        0.0 0019 975c 837d b08c   0.00000163 1.0000008561 1.2825e-12 # TimeSync XDSP    
#767848706.720987        0.0 0019 975f 33e3 2a8c   0.00000164 1.0000008561 1.2825e-12 # TimeSync XDSP    
#767854483.355978        0.0 0019 9760 8c33 b24c   0.00000165 1.0000008561 1.2825e-12 # TimeSync XDSP    
#767866035.275367        0.0 0019 9763 3cc0 260c   0.00000167 1.0000008561 1.2825e-12 # TimeSync XDSP    
#767871827.440585        0.0 0019 9764 95fd a6cc   0.00000167 1.0000008561 1.2825e-12 # TimeSync XDSP    
#767877609.652851        0.0 0019 9765 eea3 48cc   0.00000168 1.0000008561 1.2825e-12 # TimeSync XDSP    
#767883359.452664        0.0 0019 9767 455a 578c   0.00000169 1.0000008561 1.2825e-12 # TimeSync XDSP    
#767889133.784425        0.0 0019 9768 9d87 ba4c   0.00000170 1.0000008561 1.2825e-12 # TimeSync XDSP    
#767894906.155483        0.0 0019 9769 f597 320c   0.00000170 1.0000008561 1.2825e-12 # TimeSync XDSP    
#767900684.047752        0.0 0019 976b 4dfa e90c   0.00000171 1.0000008561 1.2825e-12 # TimeSync XDSP    
#767906460.147384        0.0 0019 976c a643 458c   0.00000172 1.0000008561 1.2825e-12 # TimeSync XDSP    
#767912242.260641        0.0 0019 976d fee7 64cc   0.00000173 1.0000008561 1.2825e-12 # TimeSync XDSP    
#767918008.440601        0.0 0019 976f 5698 648c   0.00000173 1.0000008561 1.2825e-12 # TimeSync XDSP    
#767923783.107978        0.0 0019 9770 aeca e64c   0.00000174 1.0000008561 1.2825e-12 # TimeSync XDSP    
#767929570.542192        0.0 0019 9772 07c0 368c   0.00000175 1.0000008561 1.2825e-12 # TimeSync XDSP    
#767935367.975756        0.0 0019 9773 614e 1acc   0.00000176 1.0000008561 1.2825e-12 # TimeSync XDSP    
#767941137.993153        0.0 0019 9774 b939 a88c   0.00000176 1.0000008561 1.2825e-12 # TimeSync XDSP    
#767946919.187371        0.0 0019 9776 11cf c1cc   0.00000177 1.0000008561 1.2825e-12 # TimeSync XDSP    
#767952897.418285        0.0 0019 9777 7624 664c   0.00000178 1.0000008561 1.2825e-12 # TimeSync XDSP    
#767958459.801811        0.0 0019 9778 c1af b58c   0.00000179 1.0000008561 1.2825e-12 # TimeSync XDSP    
#767964258.739503        0.0 0019 977a 1b54 8d4c   0.00000179 1.0000008561 1.2825e-12 # TimeSync XDSP    
#767970055.448268        0.0 0019 977b 74d7 624c   0.00000180 1.0000008561 1.2825e-12 # TimeSync XDSP    
#767975790.001630        0.0 0019 977c caa5 cc8c   0.00000181 1.0000008561 1.2825e-12 # TimeSync XDSP    
#767981568.115532        0.0 0019 977e 230c e54c   0.00000181 1.0000008561 1.2825e-12 # TimeSync XDSP    
#767987309.433177        0.0 0019 977f 7942 868c   0.00000182 1.0000008561 1.2825e-12 # TimeSync XDSP    
#767993087.382087        0.0 0019 9780 d1a7 1acc   0.00000183 1.0000008561 1.2825e-12 # TimeSync XDSP    
#767998861.872311        0.0 0019 9782 29d6 e88c   0.00000184 1.0000008561 1.2825e-12 # TimeSync XDSP    
 768057361.965153        0.0 0019 978f fa30 ec20 102.98189711 1.0000008561 1.0000e-04 # Reboot T_IN:30000060 AUX:30000000
#768063759.471420        0.0 0019 9791 7783 3460 103.62164828 1.0000008561 1.0000e-04 # TimeSync SCDSP-RB
 768063967.787554      145.5 0019 9791 7a00 ed24   0.11898922 0.9999749253 1.7584e-07 # Reboot T_IN:30000061 AUX:30000000
 768064113.256170    12500.0 0019 9791 82ac 8bac   0.11896364 0.9999749253 1.7584e-07 # Ping 0000 Fit 7
 768076613.299978    20874.8 0019 9794 6bba 267c   0.34565314 0.9999922686 2.5394e-07 # Ping 0000 Fit 18
#768091354.254114        0.0 0019 9797 da59 8564   0.34939649 0.9999922686 2.5394e-07 # TimeSync SXC-XPTR
#768091392.527690        0.0 0019 9797 dca1 8664   0.34940621 0.9999922686 2.5394e-07 # TimeSync OPT-XPTR
 768097654.638096   337029.9 0019 9799 5200 a590   0.00000235 1.0000008559 5.8455e-12 # Reboot T_IN:30000071 AUX:30000000
 768434684.548095   156815.0 0019 97e7 ca91 5a5c   0.00000038 1.0000008559 5.8455e-12 # GPS 1.00e-06 fit 110 Hid 9892
#768097722.200999     7320.1 0019 9799 5607 a95e   0.21047824 1.0000002151 4.4883e-07 # Ping 0000 Fit 8
#768104959.395460        0.0 0019 979b 0566 8250   0.21372651 1.0000002151 4.4883e-07 # TimeSync OPT-XPTR
#768105042.318170    51786.8 0019 979b 0a57 3ac6   0.23245281 1.0000030669 4.0170e-08 # Ping 0000 Fit 27
#768110104.386367        0.0 0019 979c 3810 7f50   0.23265615 1.0000030669 4.0170e-08 # TimeSync XG-XPTR 
#768110179.758360        0.0 0019 979c 3c8e 9610   0.23265918 1.0000030669 4.0170e-08 # TimeSync SXC-XPTR
#768150564.400413        0.0 0019 97a5 a3b6 55e1   2.42082334 1.0000030669 4.0170e-08 # TimeSync OPT-BEP 
#768150564.485917        0.0 0019 97a5 a3b7 a3e1   2.42083189 1.0000030669 4.0170e-08 # TimeSync OPT-FEP 
#768150564.597341        0.0 0019 97a5 a3b9 5721   2.42084304 1.0000030669 4.0170e-08 # TimeSync OPT-BEP 
#768150564.602797        0.0 0019 97a5 a3b9 6c71   2.42084358 1.0000030669 4.0170e-08 # TimeSync SXC-FEP 
#768150564.691821        0.0 0019 97a5 a3ba c831   2.42085249 1.0000030669 4.0170e-08 # TimeSync SXC-BEP 
#768150565.650330        0.0 0019 97a5 a3c0 4867   0.23428147 1.0000030669 4.0170e-08 # TimeSync XDSP    
#768150625.701411        0.0 0019 97a5 a754 97a7   0.23428389 1.0000030669 4.0170e-08 # TimeSync GAMMADSP
#768156829.092479    18917.9 0019 97a7 1915 10d8   0.42218660 0.9999322875 2.0212e-07 # Ping 0000 Fit 20
#768299160.222797        0.0 0019 97c8 3cae 7ca7   0.00000162 1.0000008550 1.0541e-11 # TimeSync XDSP    
#768310711.705721        0.0 0019 97ca ed34 4767   0.00000174 1.0000008550 1.0541e-11 # TimeSync XDSP    
#768316488.783086        0.0 0019 97cc 458b 8f27   0.00000180 1.0000008550 1.0541e-11 # TimeSync XDSP    
#768351137.782647        0.0 0019 97d4 56c9 c967   0.00000217 1.0000008550 1.0541e-11 # TimeSync XDSP    
#768380014.997894        0.0 0019 97db 1001 7fe7   0.00000247 1.0000008550 1.0541e-11 # TimeSync XDSP    
#768385787.513342        0.0 0019 97dc 6813 2ba7   0.00000253 1.0000008550 1.0541e-11 # TimeSync XDSP    
#768391571.068334        0.0 0019 97dd c0cd 4aa7   0.00000259 1.0000008550 1.0541e-11 # TimeSync XDSP    
#768397337.874156        0.0 0019 97df 1887 d727   0.00000266 1.0000008550 1.0541e-11 # TimeSync XDSP    
#768403113.026529        0.0 0019 97e0 70c1 bf67   0.00000272 1.0000008550 1.0541e-11 # TimeSync XDSP    
#768408890.007895        0.0 0019 97e1 c917 9027   0.00000278 1.0000008550 1.0541e-11 # TimeSync XDSP    
#768414665.098765        0.0 0019 97e3 2150 8827   0.00000284 1.0000008550 1.0541e-11 # TimeSync XDSP    
#768420439.950212        0.0 0019 97e4 7985 d8e7   0.00000290 1.0000008550 1.0541e-11 # TimeSync XDSP    
#768426213.332732        0.0 0019 97e5 d1a4 bfa7   0.00000296 1.0000008550 1.0541e-11 # TimeSync XDSP    
#768431986.706164        0.0 0019 97e7 29c3 82e7   0.00000302 1.0000008550 1.0541e-11 # TimeSync XDSP    
#768437763.849641        0.0 0019 97e8 821b cce7   0.00000308 1.0000008550 1.0541e-11 # TimeSync XDSP    
#768443538.797087        0.0 0019 97e9 da52 94a7   0.00000314 1.0000008550 1.0541e-11 # TimeSync XDSP    
#768449315.384853        0.0 0019 97eb 32a2 63e7   0.00000320 1.0000008550 1.0541e-11 # TimeSync XDSP    
#768455088.906252        0.0 0019 97ec 8ac3 6927   0.00000326 1.0000008550 1.0541e-11 # TimeSync XDSP    
#768460865.037058        0.0 0019 97ed e30c 3f67   0.00000333 1.0000008550 1.0541e-11 # TimeSync XDSP    
#768466637.912571        0.0 0019 97ef 3b23 69a7   0.00000339 1.0000008550 1.0541e-11 # TimeSync XDSP    
#768472421.619241        0.0 0019 97f0 93df d927   0.00000345 1.0000008550 1.0541e-11 # TimeSync XDSP    
#768478186.383657        0.0 0019 97f1 eb7b 3f67   0.00000351 1.0000008550 1.0541e-11 # TimeSync XDSP    
#768483961.118624        0.0 0019 97f3 43ae c927   0.00000357 1.0000008550 1.0541e-11 # TimeSync XDSP    
#768489737.230230        0.0 0019 97f4 9bf7 5467   0.00000363 1.0000008550 1.0541e-11 # TimeSync XDSP    
#768501296.692052        0.0 0019 97f7 4cf6 e067   0.00000077 1.0000008559 5.8455e-12 # TimeSync XDSP    
#768507062.522701        0.0 0019 97f8 a4a2 8ba7   0.00000080 1.0000008559 5.8455e-12 # TimeSync XDSP    
#768512840.443068        0.0 0019 97f9 fd06 b067   0.00000084 1.0000008559 5.8455e-12 # TimeSync XDSP    
#768518613.621359        0.0 0019 97fb 5522 7967   0.00000087 1.0000008559 5.8455e-12 # TimeSync XDSP    
#768524387.551649        0.0 0019 97fc ad49 bbe7   0.00000090 1.0000008559 5.8455e-12 # TimeSync XDSP    
#768530164.854224        0.0 0019 97fe 05a4 7367   0.00000094 1.0000008559 5.8455e-12 # TimeSync XDSP    
#768535939.172929        0.0 0019 97ff 5dd1 a327   0.00000097 1.0000008559 5.8455e-12 # TimeSync XDSP    
#768541715.839793        0.0 0019 9800 b622 a767   0.00000101 1.0000008559 5.8455e-12 # TimeSync XDSP    
#768547489.520740        0.0 0019 9802 0e46 1be7   0.00000104 1.0000008559 5.8455e-12 # TimeSync XDSP    
#768553260.767321        0.0 0019 9803 6644 6b27   0.00000107 1.0000008559 5.8455e-12 # TimeSync XDSP    
#768559040.109254        0.0 0019 9804 bebe 40e7   0.00000111 1.0000008559 5.8455e-12 # TimeSync XDSP    
#768564813.073400        0.0 0019 9806 16d6 c567   0.00000114 1.0000008559 5.8455e-12 # TimeSync XDSP    
#768570591.745894        0.0 0019 9807 6f46 6427   0.00000117 1.0000008559 5.8455e-12 # TimeSync XDSP    
#768576369.446997        0.0 0019 9808 c7a7 3067   0.00000121 1.0000008559 5.8455e-12 # TimeSync XDSP    
#768582171.810800        0.0 0019 980a 2180 4f67   0.00000124 1.0000008559 5.8455e-12 # TimeSync XDSP    
#768587927.866609        0.0 0019 980b 7896 d3a7   0.00000128 1.0000008559 5.8455e-12 # TimeSync XDSP    
#768593690.678956        0.0 0019 980c d014 70a7   0.00000131 1.0000008559 5.8455e-12 # TimeSync XDSP    
#768599480.131473        0.0 0019 980e 2928 8ce7   0.00000134 1.0000008559 5.8455e-12 # TimeSync XDSP    
#768605239.118544        0.0 0019 980f 806b cb67   0.00000138 1.0000008559 5.8455e-12 # TimeSync XDSP    
#768611016.179583        0.0 0019 9810 d8c2 d367   0.00000141 1.0000008559 5.8455e-12 # TimeSync XDSP    
#768616791.896303        0.0 0019 9812 3105 5827   0.00000144 1.0000008559 5.8455e-12 # TimeSync XDSP    
#768622565.055715        0.0 0019 9813 8920 d767   0.00000148 1.0000008559 5.8455e-12 # TimeSync XDSP    
